movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs
http://www.wikidata.org/entity/Q108940144,Rise of the Saints,2020-01-01T00:00:00Z,100,100,English,,,adventure film,N/A,"Deyemi Okanlawon, Peter Fatomilola, Racheal Oniga, Tina Mba",N/A,Samuel O. Olateru,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q84488352,Helmut Newton - The Bad And The Beautiful,2020-07-09T00:00:00Z,93,93,English,,,documentary film,N/A,"Hanna Schygulla, Claudia Schiffer, Marianne Faithfull, Nadja Auermann, Isabella Rossellini, Anna Wintour, Charlotte Rampling, Grace Jones",N/A,Gero von Boehm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Marcus Winterbauer, Sven Jakob",N/A,N/A,N/A,N/A,N/A,Helmut Newton,N/A
http://www.wikidata.org/entity/Q102185100,Evil Eye,2020-10-13T00:00:00Z,90,90,English,,,"drama film, horror film, thriller film",N/A,"Sarita Choudhury, Bernard White, Ash Thapliyal, Omar Maskati, Sunita Mani, Anjali Bhimani",N/A,N/A,N/A,"Amazon Prime Video, Amazon MGM Studios",N/A,N/A,N/A,N/A,N/A,N/A,N/A,New Orleans,N/A,Blumhouse Productions,N/A,N/A,N/A
http://www.wikidata.org/entity/Q65924974,The Song of Names,2020-04-09T00:00:00Z,113,113,English,,,drama film,N/A,"Catherine McCormack, Clive Owen, Tim Roth, Suzy Eddie Izzard, Gerran Howell, Saul Rubinek, Jonah Hauer-King",N/A,François Girard,N/A,"Sony Pictures Classics, Big Bang Media",N/A,"Robert Lantos, Lyse Lafontaine",N/A,Howard Shore,N/A,David Franco,N/A,"London, Montreal, Budapest, Treblinka",N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q32931919,The Kindness of Strangers,2020-04-10T00:00:00Z,116,116,English,,,drama film,N/A,"Bill Nighy, Zoe Kazan, Jay Baruchel, David Dencik, Caleb Landry Jones, Andrea Riseborough, Tahar Rahim, Esben Smed",N/A,Lone Scherfig,N/A,Lionsgate Canada,N/A,N/A,N/A,Andrew Lockington,N/A,Sebastian Blenkov,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q97011129,The Deposit,2020-08-06T00:00:00Z,,,English,,,"drama film, film based on literature",N/A,"Sveinn Ólafur Gunnarsson, Elma Lísa Gunnarsdóttir",N/A,Ásthildur Kjartansdóttir,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q80177730,The Prom,2020-01-01T00:00:00Z,131,131,English,,,"drama film, fantasy film, musical film, musical comedy, LGBT-related film",N/A,"Nicole Kidman, Meryl Streep, Tracey Ullman, Mary Kay Place, Kerry Washington, James Corden, Andrew Rannells, Kevin Chamberlin, Keegan-Michael Key, Nico Greetham, Sofia Deler, Jo Ellen Pellman, Ariana DeBose, Carlena Britch, Nathaniel J. Potvin",N/A,Ryan Murphy,N/A,Netflix,N/A,"Ryan Murphy, Adam Anders, Dori Berinstein",N/A,Matthew Sklar,N/A,Matthew Libatique,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q97355560,DC Showcase: Adam Strange,2020-01-01T00:00:00Z,,,English,,,superhero film,N/A,"Fred Tatasciore, Roger Cross, Charlie Weber, Kimberly Brooks, Ray Chase",N/A,Butch Lukic,N/A,Warner Bros. Home Entertainment,N/A,Butch Lukic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"DC Entertainment, Warner Bros. Animation",N/A,N/A,N/A
http://www.wikidata.org/entity/Q27555348,A Hidden Life,2020-01-17T00:00:00Z,173,173,English,,,"drama film, war film, biographical film, romance film",N/A,"Jürgen Prochnow, August Diehl, Ulrich Matthes, Tobias Moretti, Martin Wuttke, Sophie Rois, Bruno Ganz, Matthias Schoenaerts, Karl Markovics, Michael Nyqvist, Johan Leysen, Johannes Krisch, Franz Rogowski, Thomas Mraz, Valerie Pachner, Sarah Born, Joel Basman, Maximilian Mauff",N/A,Terrence Malick,N/A,"Walt Disney Studios Motion Pictures, Disney+",N/A,N/A,N/A,James Newton Howard,N/A,Jörg Widmer,N/A,N/A,N/A,"Babelsberg Studio, Searchlight Pictures",N/A,N/A,N/A
http://www.wikidata.org/entity/Q105453273,The Soul Collector,2020-06-12T00:00:00Z,,,English,,,horror film,N/A,N/A,N/A,Harold Holscher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q98078202,Limbo,2020-01-01T00:00:00Z,104,104,English,,,drama film,N/A,"Sidse Babett Knudsen, Kais Nashef",N/A,Ben Sharrock,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nick Cooke,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q73543320,All My Life,2020-12-04T00:00:00Z,91,91,English,,,"drama film, romance film",N/A,"Harry Shum, Dan Butler, Molly Hagan, Jay Pharoah, Mario Cantone, Ever Carradine, Keala Settle, Josh Brener, Jon Rudnitsky, Chrissie Fit, Jessica Rothe, Anjali Bhimani",N/A,Marc Meyers,N/A,N/A,N/A,Todd Garner,N/A,Lisbeth Scott,N/A,Russ T. Alsobrook,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q66725868,Phineas and Ferb The Movie: Candace Against the Universe,2020-01-01T00:00:00Z,85,85,English,,,comedy film,N/A,N/A,N/A,Bob Bowen,N/A,Disney+,N/A,The Walt Disney Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Disney Television Animation,N/A,N/A,N/A
http://www.wikidata.org/entity/Q27464988,Sky Sharks,2020-08-27T00:00:00Z,,,English,,,"comedy film, horror film",N/A,"Tobias Schenke, Thomas Morris, Eva Habermann, Dieter Laser, Ralf Richter, Micaela Schäfer, Oliver Kalkofe, Michaela Schaffrath, Amanda Bearse, Barbara Nedeljáková, Robert LaSardo, Mick Garris, Tony Todd, Cary-Hiroyuki Tagawa, Dave Sheridan, Charles Rettinghaus, Nina Vorbrodt, Peter Nottmeier, Sugiura Asami, Detlef Bothe, Nick Principe, Naomi Grossman, Lar Park Lincoln, Nick Dong-Sik, Lynn Lowry",N/A,Marc Fehse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q85321396,Horizon Line,2020-10-29T00:00:00Z,92,92,English,,,thriller film,N/A,N/A,N/A,Mikael Marcimain,N/A,N/A,N/A,N/A,N/A,Jon Ekstrand,N/A,Flavio Martínez Labiano,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q84158729,Sea of Shadows,2020-07-23T00:00:00Z,104,104,English,,,documentary film,N/A,N/A,N/A,Richard Ladkani,N/A,Disney+,N/A,Walter Köhler,N/A,N/A,N/A,Richard Ladkani,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q105614969,Gold Coast Lounge,2020-01-01T00:00:00Z,,,English,,,neo-noir,N/A,"Adjetey Anang, Alphonse Menyo, Zynnell Zuh",N/A,Pascal Aka,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q55080292,Guns Akimbo,2020-02-27T00:00:00Z,95,95,English,,1002656,"comedy film, action film, action comedy film",N/A,"Daniel Radcliffe, Samara Weaving, Natasha Liu Bordizzo",N/A,Jason Lei Howden,N/A,"Madman Entertainment, Saban Capital Group, Altitude Film Distribution, ADS Service",N/A,"Tom Hern, Felipe Marino, Joe Neurauter",N/A,Enis Rotthoff,N/A,Stefan Ciupek,N/A,New Zealand,N/A,"Ingenious Media, Regency Enterprises, FilmFernsehFonds Bayern, Hyperion Entertainment, Umedia",N/A,"combat, internet culture, violence in media, show fight, extortion",N/A
http://www.wikidata.org/entity/Q60737909,Uncorked,2020-01-01T00:00:00Z,104,104,English,,,drama film,N/A,N/A,N/A,Prentice Penny,N/A,Netflix,N/A,N/A,N/A,Hit-Boy,N/A,Elliot Davis,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q76750012,The Room,2020-04-10T00:00:00Z,,,English,,,"science fiction film, thriller film, mysticism",N/A,"Olga Kurylenko, Kevin Janssens",N/A,Christian Volckman,N/A,N/A,N/A,"Laetitia Gonzalez, Yaël Fogiel",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Les Films du Poisson,N/A,N/A,N/A
http://www.wikidata.org/entity/Q60171953,Amanda,2020-01-16T00:00:00Z,,,English,,,drama film,N/A,"Greta Scacchi, Marianne Basler, Jonathan Cohen, Ophélia Kolb, Bakary Sangaré, Vincent Lacoste, Stacy Martin, Nabiha Akkari, Isaure Multrier",N/A,Mikhaël Hers,N/A,Vertigo Média,N/A,N/A,N/A,Anton Sanko,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q96248738,Russell Peters: Deported,2020-01-01T00:00:00Z,,,English,,,comedy film,N/A,N/A,N/A,N/A,N/A,Amazon Prime Video,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q65053611,Work It,2020-08-07T00:00:00Z,93,93,English,,,comedy film,N/A,N/A,N/A,Laura Terruso,N/A,Netflix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q79327081,Respect,2020-12-01T00:00:00Z,145,145,English,,,"drama film, biographical film, musical film",N/A,"Forest Whitaker, Jennifer Hudson, Mary J. Blige, Tate Donovan, Audra McDonald, Marlon Wayans, Heather Headley, Marc Maron, Tituss Burgess, Saycon Sengbloh, Hailey Kilgore, Skye Dakota Turner, Kelvin Hair, Lodric D. Collins, Gilbert Glenn Brown",N/A,Liesl Tommy,N/A,Fórum Hungary,N/A,N/A,N/A,Kris Bowers,N/A,Kramer Morgenthau,N/A,N/A,N/A,N/A,N/A,"family, Aretha Franklin, music industry, coping, healing, African-American culture, gender relations",N/A
http://www.wikidata.org/entity/Q63630439,The Witches,2020-10-22T00:00:00Z,106,106,English,,,"fantasy film, comedy film, film based on a novel",N/A,"Anne Hathaway, Chris Rock, Stanley Tucci, Octavia Spencer, Josette Simon, Kristin Chenoweth, Charles Edwards, Morgana Robinson, Jahzir Bruno, Codie-Lei Eastick, Eugenia Caruso, Simon Manyonda",N/A,Robert Zemeckis,N/A,"Warner Bros., Microsoft Store, InterCom, HBO Max",N/A,"Alfonso Cuarón, Guillermo del Toro, Robert Zemeckis, Jack Rapke",N/A,Alan Silvestri,N/A,Don Burgess,N/A,"Warner Bros. Studios, Leavesden",N/A,"ImageMovers, Esperanto Filmoj",N/A,N/A,N/A
http://www.wikidata.org/entity/Q97932787,Wildfire,2020-01-01T00:00:00Z,85,85,English,,,drama film,N/A,"Joan Crawford, Nora Jane Noone, Martin McCann, David Pearse, Uriel Emil, Nika McGuigan, Olga Wehrly, Helen Behan",N/A,Cathy Brady,N/A,N/A,N/A,"Carlo Cresto-Dina, David Collins",N/A,"Gareth Averill, Matthew James Kelly",N/A,Crystel Fournier,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q94139161,Have a Good Trip: Adventures in Psychedelics,2020-05-11T00:00:00Z,125,125,English,,,documentary film,N/A,"Carrie Fisher, David Koechner, Lewis Black, Ben Stiller, Riki Lindhome, A$AP Rocky, Natasha Lyonne, Donovan, Deepak Chopra, Adam Scott, Sarah Silverman, Rosie Perez, David Cross, Ad-Rock, Kathleen Hanna, Haley Joel Osment, Andy Richter, Anthony Bourdain, Sting, Rob Corddry, Judd Nelson, Bill Kreutzmann, Thomas Lennon, Ben Garant, Will Forte, Shepard Fairey, Nick Offerman, Ron Funches, Maya Erskine, Jim James, Marc Maron, Reggie Watts, Nick Kroll, Matt Besser, Paul Scheer, Charles S. Grob, Rob Huebel",N/A,Donick Cary,N/A,Netflix,N/A,Stuart Cornfeld,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q110783594,Christmas in the Jungle,2020-12-01T00:00:00Z,94,94,English,,,"adventure film, family film",N/A,"Bojan Emeršič, Saara Kadak, Māris Olte, Viktorija Bencik Emeršič, Tõnu Kark, Inga Alsiņa, Pääru Oja, Rukman Rosadi, Kus Widiantoro, Ibnu Gundul, Gita Gilang, Brydden Fablo Escobar, Elizabete Liepa, Jamaluddin Latif, Fajar Suharno, Giras Basuwondo, Kusuma Sulist",N/A,Jaak Kilmi,N/A,N/A,N/A,Roberts Vinovskis,N/A,Kārlis Auzāns,N/A,Aigars Sērmukšs,N/A,Indonesia,N/A,Stellar Film,N/A,N/A,N/A
http://www.wikidata.org/entity/Q104826869,Undergods,2020-08-30T00:00:00Z,,,English,,,fantasy film,N/A,"Michael Gould, Ned Dennehy, Hayley Carmichael, Géza Röhrig, Johann Myers",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,David Raedeker,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q56275853,Anthropocene: The Human Epoch,2020-09-10T00:00:00Z,87,87,English,,,documentary film,N/A,N/A,N/A,"Edward Burtynsky, Jennifer Baichwal, Nicholas de Pencier",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Nicholas de Pencier,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q97183448,Fatal Affair,2020-01-01T00:00:00Z,89,89,English,,,N/A,N/A,"Nia Long, Omar Epps, Estelle, Carolyn Hennesy, Maya Stojan, Stephen Bishop, Kym Jackson, KJ Smith",N/A,Peter Sullivan,N/A,Netflix,N/A,"Nia Long, Brian Nolan",N/A,N/A,N/A,N/A,N/A,Los Angeles,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q99883494,Shortcut,2020-08-19T00:00:00Z,80,80,English,,,horror film,N/A,N/A,N/A,Alessio Liguori,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q63728411,The Photograph,2020-02-14T00:00:00Z,,,English,,,"drama film, romantic comedy, romance film",N/A,"Chelsea Peretti, Courtney B. Vance, Issa Rae, LaKeith Stanfield, Lil Rel Howery",N/A,Stella Meghie,N/A,Universal Pictures,N/A,"Will Packer, James Lopez",N/A,N/A,N/A,Mark Schwartzbard,N/A,N/A,N/A,Will Packer Productions,N/A,N/A,N/A
http://www.wikidata.org/entity/Q115812690,The Art of Sin,2020-01-01T00:00:00Z,59,59,English,,,"documentary film, LGBT-related film",N/A,"Ahmed Umar, Ibrahim Mursal",N/A,Ibrahim Mursal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q98079320,Seriously Single,2020-01-01T00:00:00Z,107,107,English,,,"comedy film, romance film",N/A,N/A,N/A,"Katleho Ramaphakela, Rethabile Ramaphakela",N/A,Netflix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q57314409,3100: Run and Become,2020-02-04T00:00:00Z,80,80,English,,,documentary film,N/A,N/A,N/A,Sanjay Rawal,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sean Kirby,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q124309744,Ebola Rex,2020-09-01T00:00:00Z,,,English,,,N/A,N/A,Mel Novak,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q98545416,The Vanished,2020-01-01T00:00:00Z,115,115,English,,,"thriller film, psychological film",N/A,"Thomas Jane, Peter Facinelli, Anne Heche, Jason Patric, Gregory Harrison, Kk Heim",N/A,Peter Facinelli,N/A,Saban Capital Group,N/A,Jeff Elliott,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ingenious Media,N/A,N/A,N/A
http://www.wikidata.org/entity/Q96314873,Rebuilding Paradise,2020-01-01T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,Ron Howard,N/A,N/A,N/A,Brian Grazer,N/A,Hans Zimmer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q65041276,Amulet,2020-01-01T00:00:00Z,99,99,English,,,horror film,N/A,"Imelda Staunton, Carla Juri, Alec Secăreanu",N/A,Romola Garai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"evil, atonement in Christianity, forgiveness, femininity, revenge, gender relations, coming to terms with the past",N/A
http://www.wikidata.org/entity/Q122500001,Leap of Faith: William Friedkin on the Exorcist,2020-01-30T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,Alexandre O. Philippe,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Robert Muratore,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q99971331,Billie,2020-09-30T00:00:00Z,98,98,English,,,"documentary film, biographical film, musical film",N/A,N/A,N/A,James Erskine,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Billie Holiday,N/A
http://www.wikidata.org/entity/Q105716102,Detroit Evolution,2020-01-01T00:00:00Z,,,English,,,science fiction film,N/A,N/A,N/A,Michelle Iannantuono,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q54868265,Impractical Jokers: The Movie,2020-01-01T00:00:00Z,,,English,,,comedy film,N/A,"Paula Abdul, Salvatore Vulcano, James Murray, Brian Quinn, Joseph Gatto, Madison Bailey",N/A,Chris Henchy,N/A,WarnerMedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"TruTV, Funny or Die",N/A,N/A,N/A
http://www.wikidata.org/entity/Q100349419,Home,2020-01-01T00:00:00Z,100,100,English,,,drama film,N/A,"Stephen Root, Kathy Bates, Derek Richardson, Lil Rel Howery, Aisling Franciosi, James Jordan, Jake McLaughlin",N/A,Franka Potente,N/A,N/A,N/A,N/A,N/A,Hauschka,N/A,Frank Griebe,N/A,N/A,N/A,N/A,N/A,"forgiveness, guilt, young offender, parent–child relationship, rehabilitation, youth incarceration, social exclusion, coming to terms with the past, parental death",N/A
http://www.wikidata.org/entity/Q65679599,Minari,2020-01-26T00:00:00Z,115,115,English,2000000,15312445,drama film,N/A,"Youn Yuh-jung, Steven Yeun, Will Patton, Alan S. Kim, Han Ye-ri",N/A,Lee Isaac Chung,N/A,Vertigo Média,N/A,"Dede Gardner, Jeremy Kleiner, Christina Oh",N/A,Emile Mosseri,N/A,N/A,N/A,N/A,N/A,"Plan B Entertainment, A24",N/A,"American Dream, intimate relationship, agriculture, cultivation, family relation, goal pursuit",N/A
http://www.wikidata.org/entity/Q116279674,Cougar Queen: A Tiger King Parody,2020-01-01T00:00:00Z,220,220,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q105928969,Death of a Ladies’ Man,2020-01-01T00:00:00Z,100,100,English,,,drama film,N/A,"Jessica Paré, Gabriel Byrne, Brian Gleeson",N/A,Matt Bissonnette,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"masculinity, terminal illness, substance abuse, mortality salience, coming to terms with the past, toxic masculinity",N/A
http://www.wikidata.org/entity/Q68681463,Wolfwalkers,2020-09-12T00:00:00Z,103,103,English,10000000,,"fantasy film, adventure film, independent film",N/A,N/A,N/A,"Tomm Moore, Ross Stewart",N/A,"Haut et Court, Apple TV+",N/A,"Tomm Moore, Nora Twomey, Paul Young, Stéphan Roelants",N/A,Bruno Coulais,N/A,N/A,N/A,N/A,N/A,"Melusine Productions, Cartoon Saloon",N/A,"magic, Irish folklore",N/A
http://www.wikidata.org/entity/Q83726515,Dinner in America,2020-01-01T00:00:00Z,,,English,,,comedy drama,N/A,"Lea Thompson, Mary Lynn Rajskub, Hannah Marks, Griffin Gluck, Kyle Gallner, Nick Chinlund, Pat Healy, Emily Skeggs, Mars Argo",N/A,N/A,N/A,N/A,N/A,N/A,N/A,John Swihart,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q83826818,His House,2020-01-01T00:00:00Z,93,93,English,,,"horror film, thriller film, ghost film",N/A,"Matt Smith, Wunmi Mosaku, Javier Botet, Sope Dirisu",N/A,Remi Weekes,N/A,Netflix,N/A,"Arnon Milchan, Roy Lee",N/A,Roque Baños,N/A,Jo Willems,N/A,N/A,N/A,"Vertigo Entertainment, New Regency Productions",N/A,N/A,N/A
http://www.wikidata.org/entity/Q98767248,10 Things We Should Do Before We Break Up,2020-02-10T00:00:00Z,74,74,English,25000000,,romance film,N/A,"Jon Abrahams, Christina Ricci, Hamish Linklater, Scott Adsit",N/A,Galt Niederhoffer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q97187741,Unbelievable!!!!!,2020-01-01T00:00:00Z,,,English,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q111521686,"Kingdoms of Fire, Ice & Fairy Tales",2020-12-03T00:00:00Z,,,English,,,documentary film,N/A,N/A,N/A,Susan Scott,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q61450786,Judy and Punch,2020-06-05T00:00:00Z,105,105,English,,,black comedy,N/A,"Mia Wasikowska, Damon Herriman, Terry Norris, Tom Budge, Gillian Jones, Eddie Baroo, Benedict Hardie",N/A,Mirrah Foulkes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q73537408,News of the World,2020-12-25T00:00:00Z,118,118,English,,,"drama film, Western film, film based on a novel",N/A,"Tom Hanks, Elizabeth Marvel, Mare Winningham, Ray McKinnon, Bill Camp, Chuk Iwuji, Winsome Brown, Fred Hechinger, Neil Sandilands, Gabriel Ebert, Thomas Francis Murphy, Truman Hanks, Helena Zengel, Tom Astor, Michael Angelo Covino, Jeffrey Ware, Chris Bylsma, Brenden Wedner",N/A,Paul Greengrass,N/A,"Universal Pictures, Netflix",N/A,"Tom Hanks, Gary Goetzman, Gail Mutrux, Gregory Goodman",N/A,James Newton Howard,N/A,Dariusz Wolski,N/A,N/A,N/A,"Perfect World Pictures, Pretty Pictures, Playtone",N/A,"Texas–Indian Wars, Reconstruction Era, human bonding, affectional bond, belongingness, loss",N/A
http://www.wikidata.org/entity/Q113226956,Traffic,2020-01-01T00:00:00Z,,,English,,,drama film,N/A,"Bukunmi Adeaga Ilori, Tina Mba, John Ighodaro, Bolanle Ninalowo",N/A,Bukunmi Oluwashina,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q98808872,Contemporary Past,2020-10-01T00:00:00Z,61,61,English,,,documentary film,N/A,N/A,N/A,Kamil Majchrzak,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tomasz Pawlik,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q104879905,Occupation: Rainfall,2020-01-01T00:00:00Z,128,128,English,,,N/A,N/A,N/A,N/A,Luke Sparke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,alien invasion,N/A
http://www.wikidata.org/entity/Q89375912,Prickly Roses,2020-01-01T00:00:00Z,,,English,,,drama film,N/A,"Hellen Lukoma, Eleanor Nabwiso",N/A,Mathew Nabwiso,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q60737844,Summerland,2020-01-01T00:00:00Z,,,English,,,drama film,N/A,N/A,N/A,Jessica Swale,N/A,Lionsgate,N/A,N/A,N/A,Hauschka,N/A,Laurie Rose,N/A,N/A,N/A,British Film Institute,N/A,N/A,N/A
http://www.wikidata.org/entity/Q25999873,The War with Grandpa,2020-01-01T00:00:00Z,94,94,English,,,"comedy drama, family film",N/A,"Robert De Niro, Faizon Love, Cheech Marin, Laura Marano, Christopher Walken, Jane Seymour, Uma Thurman, Colin Ford, Rob Riggle, Veronica Alicino, Eddie Fiola, Jeremy Childs, James Martin Kelly, Oakes Fegley, Larry Rippenkroeger, Drew Scheid, Suehyla El-Attar Young, Kendrick Cross, Rutanya Alda, Isaac Kragten, Joe Gelchion, Lydia Styslinger, Ted Huckabee, T.J. McGibbon, Juliocesar Chavez, Poppy Gagnon, Betzaida Landín, Owen D. Stone, Leon Lamar, Joe Foley, Loren Dennis, Cameron Worthen, Joshua Childs, Clayton English, Joanie Stewart, Evan Weisman, Saundra Dunson-Franks, Aidan FitzGerald, Heather Johansen, Debi Kimsey, Rudolf Weber",N/A,Tim Hill,N/A,N/A,N/A,Phillip Glasser,N/A,Christopher Lennertz,N/A,Greg Gardiner,N/A,N/A,N/A,Emmett/Furla Films,N/A,N/A,N/A
http://www.wikidata.org/entity/Q93739110,Deliver Us From Evil,2020-08-05T00:00:00Z,108,108,English,,,N/A,N/A,"Lee Jung-jae, Hwang Jung-min, Park Jeong-min, Choi Hee-seo, Oh Dae-hwan, Park Myung-hoon",N/A,Hong Won-chan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q96474777,Max Winslow and the House of Secrets,2020-01-01T00:00:00Z,98,98,English,,,"science fiction film, family film, thriller film",N/A,"Chad Michael Murray, Marina Sirtis, Tyler Christopher",N/A,Sean Olson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Isaac Alongi,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q84763064,Chichinette - How I Accidentally Became a Spy,2020-01-27T00:00:00Z,86,86,English,,,"documentary film, biographical film",N/A,Marthe Cohn,N/A,Nicola Hens,N/A,Cirko Film,N/A,N/A,N/A,N/A,N/A,"Nicola Hens, Gaëtan Varone",N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://www.wikidata.org/entity/Q110141803,Planted in 2020,2020-01-01T00:00:00Z,18,18,English,,,documentary film,N/A,N/A,N/A,Santiago Bessai,N/A,Films du 3 Mars,N/A,Santiago Bessai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
