movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs
http://www.wikidata.org/entity/Q42218456,24 Hours to Live,2017-01-01T00:00:00Z,93,93,English,,,"action film, science fiction film, thriller film","http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q471839, http://www.wikidata.org/entity/Q2484376","Rutger Hauer, Xu Qing, Ethan Hawke, Liam Cunningham, Tanya van Graan, Nathalie Boltt, Paul Anderson, Hakeem Kae-Kazim","http://www.wikidata.org/entity/Q213574, http://www.wikidata.org/entity/Q1061335, http://www.wikidata.org/entity/Q484615, http://www.wikidata.org/entity/Q460572, http://www.wikidata.org/entity/Q1282805, http://www.wikidata.org/entity/Q1966424, http://www.wikidata.org/entity/Q2058704, http://www.wikidata.org/entity/Q962681",Brian Smrz,http://www.wikidata.org/entity/Q4965333,"Saban Capital Group, Big Bang Media","http://www.wikidata.org/entity/Q3277355, http://www.wikidata.org/entity/Q28871787",Basil Iwanyk,http://www.wikidata.org/entity/Q52714247,Tyler Bates,http://www.wikidata.org/entity/Q1345338,,,,,"Fundamental Films, Thunder Road Pictures","http://www.wikidata.org/entity/Q24905052, http://www.wikidata.org/entity/Q25021936",,
http://www.wikidata.org/entity/Q23016644,Baby Driver,2017-06-28T00:00:00Z,113,113,English,34000000,226945087,"action film, adventure film, action comedy film, crime comedy film","http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q319221, http://www.wikidata.org/entity/Q2678111, http://www.wikidata.org/entity/Q1788980","Kevin Spacey, Jamie Foxx, Jon Hamm, Jon Bernthal, Eiza Gonzalez, Lily James, Ansel Elgort, CJ Jones","http://www.wikidata.org/entity/Q25144, http://www.wikidata.org/entity/Q171905, http://www.wikidata.org/entity/Q313107, http://www.wikidata.org/entity/Q362616, http://www.wikidata.org/entity/Q572761, http://www.wikidata.org/entity/Q13217306, http://www.wikidata.org/entity/Q13426679, http://www.wikidata.org/entity/Q5012271",Edgar Wright,http://www.wikidata.org/entity/Q522057,"TriStar Pictures, Netflix, InterCom, Hulu","http://www.wikidata.org/entity/Q651454, http://www.wikidata.org/entity/Q907311, http://www.wikidata.org/entity/Q1097348, http://www.wikidata.org/entity/Q1630304",Tim Bevan,http://www.wikidata.org/entity/Q1473065,Steven Price,http://www.wikidata.org/entity/Q15104233,Bill Pope,http://www.wikidata.org/entity/Q795025,"Atlanta, Gainesville, Monroe County","http://www.wikidata.org/entity/Q23556, http://www.wikidata.org/entity/Q651051, http://www.wikidata.org/entity/Q493024",Big Talk Studios,http://www.wikidata.org/entity/Q4035093,,
http://www.wikidata.org/entity/Q28193328,On the Beach at Night Alone,2017-02-16T00:00:00Z,101,101,English,,,drama film,http://www.wikidata.org/entity/Q130232,"Kim Min-hee, Mark Peranson","http://www.wikidata.org/entity/Q484936, http://www.wikidata.org/entity/Q28790078",Hong Sang-soo,http://www.wikidata.org/entity/Q484572,,,,,,,Park Hongyeol,http://www.wikidata.org/entity/Q28790037,,,,,,
http://www.wikidata.org/entity/Q20026856,Lowriders,2017-05-12T00:00:00Z,,,English,,,drama film,http://www.wikidata.org/entity/Q130232,"Theo Rossi, Melissa Benoist, Eva Longoria, Cress Williams, Demián Bichir, Noel Gugliemi, Yvette Monreal, Tony Revolori, Gabriel Chavarria","http://www.wikidata.org/entity/Q44362, http://www.wikidata.org/entity/Q46677, http://www.wikidata.org/entity/Q163263, http://www.wikidata.org/entity/Q1139717, http://www.wikidata.org/entity/Q449940, http://www.wikidata.org/entity/Q3342658, http://www.wikidata.org/entity/Q18637753, http://www.wikidata.org/entity/Q16237562, http://www.wikidata.org/entity/Q20973971",Ricardo de Montreuil,http://www.wikidata.org/entity/Q3430347,Blumhouse Productions,http://www.wikidata.org/entity/Q16984664,Brian Grazer,http://www.wikidata.org/entity/Q320025,,,Andrés Sánchez,http://www.wikidata.org/entity/Q4760274,Los Angeles,http://www.wikidata.org/entity/Q65,Blumhouse Productions,http://www.wikidata.org/entity/Q16984664,,
http://www.wikidata.org/entity/Q30609024,Mayhem,2017-01-01T00:00:00Z,86,86,English,2500000,,"action film, horror film, comedy horror, action comedy film, horror fiction","http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q200092, http://www.wikidata.org/entity/Q224700, http://www.wikidata.org/entity/Q2678111, http://www.wikidata.org/entity/Q16575965","Dallas Roberts, Kerry Fox, Steven Yeun, Steven Brand, Caroline Chikezie, Samara Weaving, André Eriksen, Lucy Chappell, Bojan Perić, Annamaria Serda, Mark Frost","http://www.wikidata.org/entity/Q24057, http://www.wikidata.org/entity/Q261531, http://www.wikidata.org/entity/Q552176, http://www.wikidata.org/entity/Q1190511, http://www.wikidata.org/entity/Q534485, http://www.wikidata.org/entity/Q7408805, http://www.wikidata.org/entity/Q11958045, http://www.wikidata.org/entity/Q63432777, http://www.wikidata.org/entity/Q16081744, http://www.wikidata.org/entity/Q71125295, http://www.wikidata.org/entity/Q89832706",Joe Lynch,http://www.wikidata.org/entity/Q6211034,RLJE Films,http://www.wikidata.org/entity/Q30277272,,,Steve Moore,http://www.wikidata.org/entity/Q7613412,Steve Gainer,http://www.wikidata.org/entity/Q7612609,Belgrade,http://www.wikidata.org/entity/Q3711,,,"quarantine, disease outbreak","http://www.wikidata.org/entity/Q182899, http://www.wikidata.org/entity/Q3241045"
http://www.wikidata.org/entity/Q22662385,Fifty Shades Darker,2017-01-01T00:00:00Z,118,118,English,55000000,381545846,"drama film, erotic film, romance film, film based on a novel","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q599558, http://www.wikidata.org/entity/Q1054574, http://www.wikidata.org/entity/Q52207399","Jamie Dornan, Dakota Johnson","http://www.wikidata.org/entity/Q976022, http://www.wikidata.org/entity/Q2315802",James Foley,http://www.wikidata.org/entity/Q721389,"Universal Pictures, UIP-Dunafilm","http://www.wikidata.org/entity/Q168383, http://www.wikidata.org/entity/Q1329615","E. L. James, Michael De Luca, Dana Brunetti","http://www.wikidata.org/entity/Q59896, http://www.wikidata.org/entity/Q920273, http://www.wikidata.org/entity/Q1159206",Danny Elfman,http://www.wikidata.org/entity/Q193338,John Schwartzman,http://www.wikidata.org/entity/Q1370528,Vancouver,http://www.wikidata.org/entity/Q24639,Universal Pictures,http://www.wikidata.org/entity/Q168383,,
http://www.wikidata.org/entity/Q30905159,A Little Something for Your Birthday,2017-05-03T00:00:00Z,,,English,,,comedy film,http://www.wikidata.org/entity/Q157443,"Sharon Stone, Gilles Marini, Ellen Burstyn, Famke Janssen, Tony Goldwyn, Ryan Lochte, Leonor Varela, Liza Lapira, Caitlin FitzGerald, Parvesh Cheena, Erica Ash, Yvonne Jung, D.G. Guyer, Jason Gibson","http://www.wikidata.org/entity/Q62975, http://www.wikidata.org/entity/Q181997, http://www.wikidata.org/entity/Q211144, http://www.wikidata.org/entity/Q190794, http://www.wikidata.org/entity/Q224754, http://www.wikidata.org/entity/Q201517, http://www.wikidata.org/entity/Q235913, http://www.wikidata.org/entity/Q287596, http://www.wikidata.org/entity/Q3649957, http://www.wikidata.org/entity/Q7141312, http://www.wikidata.org/entity/Q5387851, http://www.wikidata.org/entity/Q3574209, http://www.wikidata.org/entity/Q62513189, http://www.wikidata.org/entity/Q63208580",Susan Walter,http://www.wikidata.org/entity/Q114912497,CineTel Films,http://www.wikidata.org/entity/Q5120635,,,,,,,,,,,,
http://www.wikidata.org/entity/Q29577942,Fairytale of New York,2017-05-19T00:00:00Z,,,English,,,"comedy film, romance film","http://www.wikidata.org/entity/Q157443, http://www.wikidata.org/entity/Q1054574",,,,,,,,,,,,,New York City,http://www.wikidata.org/entity/Q60,,,,
http://www.wikidata.org/entity/Q28922270,Phoenix Forgotten,2017-04-21T00:00:00Z,87,87,English,,,horror film,http://www.wikidata.org/entity/Q200092,,,Justin Barber,http://www.wikidata.org/entity/Q114919238,Hulu,http://www.wikidata.org/entity/Q1630304,Ridley Scott,http://www.wikidata.org/entity/Q56005,,,,,,,,,,
http://www.wikidata.org/entity/Q59725711,Intent To Destroy,2017-01-01T00:00:00Z,,,English,,,documentary film,http://www.wikidata.org/entity/Q93204,,,Joe Berlinger,http://www.wikidata.org/entity/Q5637614,,,,,Serj Tankian,http://www.wikidata.org/entity/Q486063,,,,,,,,
http://www.wikidata.org/entity/Q27964411,The Man Who Invented Christmas,2017-01-01T00:00:00Z,104,104,English,,,"film based on book, Christmas film","http://www.wikidata.org/entity/Q52207310, http://www.wikidata.org/entity/Q28026639","Christopher Plummer, Jonathan Pryce, Dan Stevens","http://www.wikidata.org/entity/Q190523, http://www.wikidata.org/entity/Q312702, http://www.wikidata.org/entity/Q958385",Bharat Nalluri,http://www.wikidata.org/entity/Q1645420,,,,,Mychael Danna,http://www.wikidata.org/entity/Q1336515,Ben Smithard,http://www.wikidata.org/entity/Q61948282,,,,,,
http://www.wikidata.org/entity/Q39926976,Mary Goes Round,2017-09-07T00:00:00Z,,,English,,,drama film,http://www.wikidata.org/entity/Q130232,"John Ralston, Aaron Poole, Aya Cash, Sara Waisglass, Melanie Nicholls-King, Kim Roberts, Jess Salgueiro, Sarah Deakins, Leslie Seiler, Emma Hunter, Kristian Bruun, Kimberly-Sue Murray","http://www.wikidata.org/entity/Q768055, http://www.wikidata.org/entity/Q4662339, http://www.wikidata.org/entity/Q4830761, http://www.wikidata.org/entity/Q22231356, http://www.wikidata.org/entity/Q3854103, http://www.wikidata.org/entity/Q3196793, http://www.wikidata.org/entity/Q27063278, http://www.wikidata.org/entity/Q42308101, http://www.wikidata.org/entity/Q43024351, http://www.wikidata.org/entity/Q47542822, http://www.wikidata.org/entity/Q17322908, http://www.wikidata.org/entity/Q65116099",Molly McGlynn,http://www.wikidata.org/entity/Q63125482,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q43121320,An Ordinary Man,2017-01-01T00:00:00Z,90,90,English,,,thriller film,http://www.wikidata.org/entity/Q2484376,Ben Kingsley,http://www.wikidata.org/entity/Q173158,Brad Silberling,http://www.wikidata.org/entity/Q725449,Saban Capital Group,http://www.wikidata.org/entity/Q3277355,,,Christophe Beck,http://www.wikidata.org/entity/Q1086291,,,,,,,,
http://www.wikidata.org/entity/Q29959709,Red Nose Day Actually,2017-05-25T00:00:00Z,,,English,,,romantic comedy,http://www.wikidata.org/entity/Q860626,"Rowan Atkinson, Colin Firth, Hugh Grant, Liam Neeson, Keira Knightley, Bill Nighy, Kate Moss, Andrew Lincoln, Lúcia Moniz, Thomas Brodie-Sangster, Martine McCutcheon, Olivia Olson, Chiwetel Ejiofor","http://www.wikidata.org/entity/Q23760, http://www.wikidata.org/entity/Q162492, http://www.wikidata.org/entity/Q163286, http://www.wikidata.org/entity/Q58444, http://www.wikidata.org/entity/Q42581, http://www.wikidata.org/entity/Q207179, http://www.wikidata.org/entity/Q212531, http://www.wikidata.org/entity/Q296843, http://www.wikidata.org/entity/Q269675, http://www.wikidata.org/entity/Q312531, http://www.wikidata.org/entity/Q242924, http://www.wikidata.org/entity/Q260331, http://www.wikidata.org/entity/Q317343","Richard Curtis, Mat Whitecross","http://www.wikidata.org/entity/Q355300, http://www.wikidata.org/entity/Q3298143",BBC Film,http://www.wikidata.org/entity/Q971446,,,,,Andrew Dunn,http://www.wikidata.org/entity/Q368085,,,,,,
